"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
9.37081636924347e-10,0.270395231671518,1,1,1.52538148858545e-05,"4","Rps23"
9.73998712180189e-10,0.47191914919733,0.82,0.638,1.58547510368691e-05,"4","Tpr"
1.00826366704579e-09,0.443035626318392,0.278,0.1,1.64125159721714e-05,"4","Rrm1"
1.11939883040437e-09,0.466038345596638,0.925,0.862,1.82215741613223e-05,"4","Hsp90aa1"
1.25413504849034e-09,0.346453962517441,0.977,0.948,2.04148103193258e-05,"4","Serbp1"
1.52077577892206e-09,0.506316632612899,0.286,0.102,2.47551881292934e-05,"4","Epha3"
1.96446107258778e-09,0.427019132423184,1,0.995,3.1977497339584e-05,"4","Ybx1"
2.07707810327751e-09,0.417087174280757,0.466,0.233,3.38106773651512e-05,"4","Erdr1-1"
2.32243085943157e-09,0.278170216722424,1,1,3.78045295298271e-05,"4","Rps29"
2.32413081043896e-09,0.317864463740712,0.308,0.115,3.78322013323254e-05,"4","Fras1"
2.5220876073444e-09,0.59673675097136,0.677,0.458,4.10545420723521e-05,"4","Perp"
2.60802159988577e-09,0.444162789306599,0.887,0.739,4.24533756029405e-05,"4","Cdh11"
2.78570760344904e-09,0.279899429210548,1,1,4.53457483689434e-05,"4","Rpl11"
3.01504061552573e-09,0.479369725309251,0.925,0.814,4.90788311395278e-05,"4","Cdk4"
3.18542798167604e-09,0.47700472562561,0.639,0.412,5.18523966857226e-05,"4","Pa2g4"
3.65326458724343e-09,0.759806489223151,0.391,0.201,5.94678409511485e-05,"4","Rbfox1"
3.68861229771962e-09,0.281125913973315,0.293,0.108,6.00432309822799e-05,"4","Cdca4"
4.54256939636745e-09,0.646858208019177,0.323,0.138,7.39439446340693e-05,"4","Bex2"
6.25999327237538e-09,0.402425884779196,0.722,0.475,0.000101900170487726,"4","Snu13"
6.82278760262134e-09,0.571362325593588,0.722,0.544,0.00011106133659547,"4","Nucks1"
7.11493731638324e-09,0.353776346261222,0.308,0.122,0.000115816949636086,"4","Mcm6"
7.5621327126618e-09,0.278814994993346,1,1,0.000123096396296709,"4","Rpl38"
8.88189135369691e-09,0.478445108592628,0.759,0.564,0.000144579427455478,"4","Tra2b"
9.69746383282846e-09,0.473843498341447,0.752,0.539,0.000157855316270782,"4","Gpc3"
1.11997785541766e-08,0.314607724756818,0.263,0.094,0.000182309995304887,"4","Shisal1"
1.1590874745287e-08,0.429815527060906,0.955,0.937,0.000188676259103782,"4","Ncl"
1.23019954164202e-08,0.396778941080749,0.511,0.276,0.000200251881388488,"4","Net1"
1.24590452404243e-08,0.560743911470772,0.301,0.12,0.000202808338423627,"4","Notum"
1.27036459504135e-08,0.393207354749817,0.444,0.219,0.000206789948780831,"4","Cdc42ep3"
1.3148312490376e-08,0.407580088536381,0.286,0.115,0.00021402823071834,"4","Rangap1"
1.38565526065923e-08,0.282074097886039,0.263,0.093,0.00022555696333011,"4","Bcl11b"
1.51126902857816e-08,0.36401496636627,0.406,0.2,0.000246004372471952,"4","Hat1"
1.58677313660571e-08,0.467839029519364,0.992,0.944,0.000258294931176677,"4","Mdk"
1.76625887254414e-08,0.686596335890832,0.872,0.758,0.000287511619272735,"4","Ube2s"
1.83586760711915e-08,0.576533250911368,0.451,0.26,0.000298842529086855,"4","Dctpp1"
1.86245993632042e-08,0.282656625035629,0.278,0.106,0.000303171228434238,"4","Snhg15"
1.91101012859528e-08,0.540138237514208,0.549,0.342,0.00031107422873274,"4","Vgll4"
1.92839440055521e-08,0.341842729150299,1,1,0.000313904040522377,"4","Actg1"
1.94243132306279e-08,0.472791501346428,0.519,0.298,0.000316188970768162,"4","Hes6"
2.06170756995264e-08,0.503211918337695,1,0.989,0.00033560475823689,"4","Hmgb1"
2.07290712775486e-08,0.272765652314086,0.256,0.09,0.000337427822255937,"4","Slc43a3"
2.21811439207396e-08,0.419999347790449,0.376,0.182,0.000361064660741799,"4","Gria3"
2.36723435436737e-08,0.928224856846571,0.955,0.919,0.000385338408203921,"4","Tuba1b"
2.73804117492231e-08,0.45594311009778,0.286,0.115,0.000445698342453854,"4","Insig1"
2.92349296467041e-08,0.319024170431733,0.278,0.108,0.000475886184789049,"4","Ednra"
3.00624377082942e-08,0.375173627263979,0.474,0.243,0.000489356361015613,"4","Foxf2"
3.20012936883198e-08,0.268938343787848,0.286,0.113,0.000520917058658469,"4","Ncapd3"
3.31746251360366e-08,0.405913860183112,0.496,0.277,0.000540016547964404,"4","Cbx5"
3.40163241027039e-08,0.428989929298494,0.647,0.412,0.000553717723743814,"4","Ssrp1"
4.13677160895152e-08,0.309565582565846,0.331,0.143,0.000673383682505129,"4","Rfc3"
4.42426165951795e-08,0.3880315759299,0.774,0.593,0.000720181312936331,"4","Nfic"
4.62871291308209e-08,0.472996030149306,0.564,0.356,0.000753461887991502,"4","Tspan6"
4.67798998983879e-08,0.440001566228759,0.699,0.512,0.000761483210545958,"4","Hspd1"
6.55433882745923e-08,0.371614591248508,0.714,0.492,0.00106691527433381,"4","Strap"
6.93245937072445e-08,0.418865896082896,0.481,0.285,0.00112846573636653,"4","Alyref"
7.09583619910429e-08,0.342968399881014,0.91,0.871,0.0011550602164902,"4","Bex3"
7.17458440029242e-08,0.344844333188418,0.323,0.145,0.0011678788486796,"4","Orc6"
7.79504907222365e-08,0.578933076872363,0.632,0.463,0.00126887808797657,"4","Snhg1"
8.17593419256801e-08,0.380192170993455,0.504,0.287,0.00133087856786622,"4","Litaf"
8.40516927756845e-08,0.283882364311477,0.286,0.114,0.00136819345500259,"4","Col8a2"
8.79643463741638e-08,0.318196728836812,0.654,0.412,0.00143188363027864,"4","Trim28"
9.99535425713069e-08,0.306175250837752,1,1,0.00162704376597573,"4","Rpl10"
1.06872688546628e-07,0.365233797826786,0.466,0.258,0.00173967362416202,"4","1700025G04Rik"
1.08306244239811e-07,0.41818125183508,0.797,0.557,0.00176300904373564,"4","Vcan"
1.21146275704649e-07,0.487658394667039,0.842,0.733,0.00197201907592027,"4","Tcf4"
1.27407726791793e-07,0.423300546658148,0.692,0.488,0.00207394297671681,"4","G3bp1"
1.29091912793846e-07,0.45283774497676,0.737,0.507,0.00210135815645823,"4","Twist2"
1.31314265029097e-07,0.375231310838521,0.737,0.544,0.00213753360614365,"4","Prmt1"
1.3281935645071e-07,0.39048143038496,0.594,0.378,0.00216203348430465,"4","Smc3"
1.52583185522876e-07,0.336228899791374,0.323,0.145,0.00248374909394138,"4","Tspan13"
1.60848610889301e-07,0.475215304791082,0.624,0.431,0.00261829368805604,"4","Siva1"
1.75605777355728e-07,0.279827949350162,0.429,0.219,0.00285851084379654,"4","Thoc3"
1.79989058159631e-07,0.663570942969474,0.85,0.749,0.00292986188872248,"4","Xist"
1.80112858006754e-07,0.428653888525451,0.782,0.673,0.00293187710263394,"4","U2af1"
2.04608506003049e-07,0.38488630045075,0.729,0.501,0.00333061726071764,"4","Basp1"
2.2019176207926e-07,0.372757777283147,0.489,0.274,0.0035842815031262,"4","Plppr1"
2.43078123301112e-07,0.363163627964295,0.346,0.17,0.0039568256910955,"4","Rbpms"
2.45917569003901e-07,0.820939926877028,0.556,0.368,0.0040030461882455,"4","Car2"
2.63852473764984e-07,0.594879987064818,0.504,0.324,0.0042949905679464,"4","Slbp"
2.67264811200835e-07,0.295185013376978,0.571,0.314,0.00435053659672719,"4","Mef2c"
2.75696629744818e-07,0.500894982746293,0.812,0.736,0.00448778973898615,"4","Hnrnpab"
3.25018943759975e-07,0.255697513552989,1,1,0.00529065836652488,"4","Eef1a1"
3.52293285621551e-07,0.359234528334826,0.639,0.42,0.0057346301033476,"4","Lrrc59"
3.7383056742823e-07,0.349895305597775,0.684,0.451,0.00608521397659673,"4","Taf1d"
4.04567747935772e-07,0.459212170194593,0.752,0.606,0.0065855538008985,"4","Zfas1"
4.57577801773117e-07,0.332059099470539,0.677,0.443,0.00744845145726281,"4","Satb2"
4.69884154265985e-07,0.401384011308103,0.316,0.153,0.0076487742631417,"4","Hmgcs1"
4.79345061978165e-07,0.338390498714054,1,0.999,0.00780277891888056,"4","Hspa8"
5.53787445245713e-07,0.362889781696623,0.865,0.694,0.00901455203370971,"4","Hnrnpa3"
5.66588005920697e-07,0.307089755472802,0.271,0.114,0.00922291956037711,"4","Bok"
6.15630935427482e-07,0.327891199907221,0.541,0.33,0.0100212403668886,"4","Tmem119"
7.1216209893045e-07,0.366091700353339,0.639,0.433,0.0115925746463899,"4","Rsl1d1"
7.23286642020552e-07,0.279562633694937,1,0.999,0.0117736599588105,"4","Gm15772"
8.21952053519714e-07,0.422858777460287,0.451,0.271,0.0133797355271939,"4","Nop58"
9.95186328488601e-07,0.380778155989687,0.398,0.219,0.0161996430551374,"4","Dnajc9"
1.06250920141888e-06,0.360108765648919,0.609,0.401,0.0172955247806965,"4","Fubp1"
1.06396038314374e-06,0.358155126690103,0.632,0.422,0.0173191471168138,"4","Ptges3"
1.16901110441738e-06,0.43087055447663,0.534,0.346,0.0190291627577061,"4","Nop56"
1.26050070393828e-06,0.446345323881692,0.789,0.659,0.0205184304587073,"4","Pgrmc1"
1.28623260311475e-06,0.644679199666052,0.617,0.428,0.020937294313502,"4","Jpt1"
1.31233839068664e-06,0.308757032950506,0.511,0.304,0.0213622443235972,"4","Chn1"
1.34825116395658e-06,0.377104899072817,0.707,0.519,0.0219468324468852,"4","Impdh2"
1.41884734382419e-06,0.484191348326713,0.955,0.875,0.0230959970627701,"4","Igfbp4"
1.44049465664143e-06,0.391351358938765,1,0.98,0.0234483720208092,"4","Dynll1"
1.46572006842558e-06,0.70499168687924,0.812,0.728,0.0238589912738316,"4","Pam"
1.51633944398416e-06,0.328569196319652,0.985,0.916,0.0246829734691741,"4","Cnbp"
1.62668389039034e-06,0.428130617694759,0.504,0.334,0.026479160367774,"4","Ccdc34"
1.70510920738151e-06,0.269321819783154,0.256,0.109,0.0277557676777563,"4","Sdhaf3"
1.88437406003543e-06,0.366684888585837,0.308,0.146,0.0306738409492568,"4","Lsp1"
2.06930799825756e-06,0.339217346480585,0.466,0.278,0.0336841955956366,"4","Clns1a"
2.15769559153692e-06,0.352631273654776,0.564,0.369,0.0351229688390381,"4","Syncrip"
2.20905603722077e-06,0.312919565792181,0.564,0.365,0.0359590141738796,"4","Lyar"
2.2185973207195e-06,0.317293017265797,0.955,0.866,0.036114327186672,"4","Lmna"
2.27179572812504e-06,0.400075381815999,0.496,0.318,0.0369802908624194,"4","Cux1"
2.37794746948555e-06,0.311574913872856,0.992,0.945,0.0387082289082857,"4","Slc25a5"
2.52639298401519e-06,0.308437038485206,0.707,0.481,0.0411246249937992,"4","Hnrnpc"
2.62125027724106e-06,0.299095458257984,0.451,0.262,0.04266871201293,"4","Zrsr2"
2.75033926395469e-06,0.257137509078948,0.278,0.125,0.0447700225386545,"4","Gm41077"
3.49596944254154e-06,0.329910297624946,1,1,0.0569073905856911,"4","Eef2"
4.20107962175625e-06,0.36799032131337,0.526,0.344,0.0683851740829483,"4","Anp32e"
4.22285921576221e-06,0.290031171162091,0.391,0.216,0.0687397023141773,"4","Timm8a1"
4.27894387020959e-06,0.279561773449885,0.444,0.254,0.0696526483192717,"4","Eif2s3x"
4.58983485379244e-06,0.306615113762231,0.594,0.379,0.0747133317500333,"4","Srm"
4.6771486258137e-06,0.300885884703158,0.955,0.907,0.0761346253309953,"4","Sub1"
4.7147724608885e-06,0.38978332214833,0.459,0.305,0.076747066118343,"4","Gar1"
5.38974561907091e-06,0.268675209609834,0.353,0.185,0.0877342791872363,"4","Ythdf2"
5.73786183717701e-06,0.353586814411285,0.504,0.327,0.0934009149855674,"4","Hpf1"
5.9115224103092e-06,0.308953064616123,0.887,0.825,0.0962277617950132,"4","Gm8430"
6.08992953589403e-06,0.280605992636357,0.376,0.203,0.0991318729852831,"4","Birc6"
6.42762220918955e-06,0.256252888774759,0.271,0.126,0.104628834321187,"4","Taf1"
7.12246813657418e-06,0.357241605428671,0.722,0.591,0.115939536327155,"4","LOC105244208"
7.14079162888969e-06,0.35133928806786,0.647,0.464,0.116237806135066,"4","Smc6"
7.47223681994782e-06,0.307246357376987,0.534,0.347,0.121633070955111,"4","Srsf10"
7.52888144630233e-06,0.255533144844648,0.308,0.154,0.122555132182909,"4","Desi1"
7.57636650185198e-06,0.402458820390299,0.368,0.204,0.123328093917146,"4","Nr4a2"
7.76851951922489e-06,0.348946123066204,0.594,0.422,0.126455960733943,"4","Trp53"
7.91237258335109e-06,0.322015040571673,0.323,0.172,0.128797600911789,"4","Pmf1"
8.38270988861309e-06,0.342913213096587,0.466,0.299,0.136453751566844,"4","Smc1a"
8.38303355599078e-06,0.29790069160907,0.812,0.639,0.136459020224418,"4","Hnrnph1"
9.25929373700512e-06,0.371184477775819,0.977,0.942,0.150722783450969,"4","Pkm"
1.4137886247479e-05,0.327339863842364,0.805,0.677,0.230136512336464,"4","Ewsr1"
1.48146399076161e-05,0.371410736439658,0.992,1,0.241152708416175,"4","Actb"
1.54639781163677e-05,0.280085558328011,0.962,0.919,0.251722635778233,"4","Hspe1"
1.57061350990134e-05,0.274123397849148,0.451,0.28,0.25566446714174,"4","Smarcc1"
1.65034956040951e-05,0.324575990748258,0.684,0.501,0.268643901443461,"4","Rpl31-ps12"
1.6881256149913e-05,0.281418324359996,0.489,0.312,0.274793087608284,"4","Naa10"
1.75376869835928e-05,0.261780423231355,0.602,0.391,0.285478468718923,"4","Col6a3"
1.81534392806298e-05,0.290060939240601,0.466,0.293,0.295501684610092,"4","Brd7"
1.99714721323252e-05,0.412809536945243,0.797,0.743,0.32509562336999,"4","Hdgf"
2.15006986458862e-05,0.344331119479869,0.647,0.486,0.349988372557735,"4","Nudc"
2.50250388345962e-05,0.285382827307768,0.256,0.126,0.407357582149557,"4","Zfp462"
2.65752957634499e-05,0.354810989966271,0.571,0.401,0.432592664437437,"4","Snhg5"
2.72917099018754e-05,0.302044293445082,0.647,0.473,0.444254453782728,"4","Srek1"
3.00157383627556e-05,0.262052999493065,0.459,0.284,0.488596189068935,"4","Naa50"
3.53289290551119e-05,0.310849411911746,0.609,0.436,0.575084307159112,"4","Naa20"
3.55265402763798e-05,0.291831117426968,0.797,0.628,0.57830102261891,"4","Snrpd3"
3.92448801081718e-05,0.263404429518233,0.436,0.264,0.638828158400821,"4","Ppfibp2"
3.98039813500693e-05,0.299035248541939,0.541,0.369,0.647929208416429,"4","Eif1a"
4.0721876167409e-05,0.381228761589429,0.97,0.936,0.662870700253083,"4","Erh"
4.21909198246063e-05,0.606341182345704,0.579,0.477,0.686783792904941,"4","Selenoh"
4.54411129304252e-05,0.263011442728924,0.789,0.723,0.739690436281461,"4","Phb2"
4.84250768807888e-05,0.321357069730139,0.421,0.27,0.78826340146548,"4","Pax9"
4.89579528718749e-05,0.570533129370984,0.451,0.324,0.79693755684838,"4","Mgst3"
5.19613887349735e-05,0.266004249514608,0.459,0.29,0.845827485827899,"4","Dcakd"
5.23540107084582e-05,0.305877286214293,0.609,0.447,0.852218586312283,"4","Nudt21"
5.48522442575258e-05,0.294110256986104,0.519,0.344,0.892884832024006,"4","Snhg6"
5.52069940771959e-05,0.265738196355338,1,0.995,0.898659449588596,"4","Eif4a1"
5.67997652844138e-05,0.332509833686079,0.338,0.185,0.924586579299688,"4","Ly6e"
6.18695325841531e-05,0.299185688731519,0.91,0.843,1,"4","Emp3"
6.21517415935965e-05,0.382540175821986,0.669,0.542,1,"4","Ppp3ca"
6.36915412678129e-05,0.302782149419657,1,0.999,1,"4","Cd81"
6.68168759811872e-05,0.303096133432275,0.594,0.422,1,"4","Phgdh"
6.71109567892736e-05,0.253003051427505,0.323,0.177,1,"4","Lrrc17"
6.79419000613231e-05,0.286350619902226,0.436,0.277,1,"4","Isyna1"
7.52499779391377e-05,0.322318545967585,0.654,0.498,1,"4","Psip1"
7.55835664633448e-05,0.303539323679487,0.383,0.236,1,"4","Nolc1"
7.78370865216897e-05,0.526416318046232,0.504,0.38,1,"4","Dut"
8.02868246949615e-05,0.302282698789956,0.541,0.401,1,"4","Lsm8"
8.1122204625514e-05,0.286981602970363,0.474,0.318,1,"4","Sae1"
8.71572737994846e-05,0.250664881312363,0.962,0.905,1,"4","Tomm20"
8.73477753638331e-05,0.375512839777045,0.609,0.462,1,"4","Ccdc88a"
9.52586446759776e-05,0.295919453724582,0.632,0.469,1,"4","Nhp2"
9.7841177576875e-05,0.25330085203562,0.504,0.337,1,"4","Paics"
0.00010172160179097,0.261295679244236,0.316,0.181,1,"4","Rfc2"
0.000108806946305158,0.279328878024643,0.782,0.662,1,"4","Cct5"
0.000113208438028651,0.350914841908875,0.714,0.557,1,"4","Kcnq1ot1"
0.000115399426605613,0.320925706282199,0.526,0.374,1,"4","Plp2"
0.000140365165320171,0.28844658430801,0.353,0.217,1,"4","Cmc2"
0.000145895366718823,0.370959921799107,0.594,0.447,1,"4","Odc1"
0.000162591251286074,0.306302118620594,0.361,0.222,1,"4","Ivns1abp"
0.000165223803852473,0.315154804148657,0.421,0.284,1,"4","Rfc1"
0.000174940476612023,0.256128536736542,0.669,0.511,1,"4","Fscn1"
0.000223278478653865,0.255169942809336,0.534,0.373,1,"4","Ppm1g"
0.000228426748572031,0.290040161456633,0.662,0.526,1,"4","Mrpl18"
0.000240275577263777,0.253811510423662,0.406,0.265,1,"4","Rpa3"
0.00024146468452193,0.441532818848245,0.865,0.789,1,"4","Dek"
0.000282422924462288,0.250937013182612,0.752,0.633,1,"4","Pdap1"
0.000299892596170507,0.261683269785464,0.534,0.395,1,"4","1110059E24Rik"
0.000309032683006928,0.280550853342254,0.97,0.938,1,"4","Mfap2"
0.000349237762754643,0.257099762449758,0.293,0.173,1,"4","Ezh2"
0.000351982532118895,0.268756020034394,0.376,0.235,1,"4","Apex1"
0.000369834254116443,0.633442613869077,0.556,0.435,1,"4","Nr4a1"
0.000373292229698323,0.261856057981478,0.977,0.905,1,"4","Eif3e"
0.000391385259468706,0.308757032950506,0.383,0.251,1,"4","Larp7"
0.0003945937550082,0.260798751198436,0.88,0.817,1,"4","Hnrnpdl"
0.00040551868868708,0.379701055960944,0.406,0.281,1,"4","H1f10"
0.00043663355213012,0.306145819493968,0.368,0.248,1,"4","Tfdp1"
0.000441698986705383,0.465046290657522,0.805,0.727,1,"4","H2afv"
0.000479576424188324,0.393749316576137,0.872,0.764,1,"4","Fabp5"
0.000597028299344048,0.520405065893455,0.925,0.966,1,"4","EGFP"
0.000763795883416392,0.272671340739314,0.323,0.202,1,"4","Fbln2"
0.00077574068055692,0.272871944542796,0.504,0.372,1,"4","Pbdc1"
0.000828707511725911,0.337007572905433,0.451,0.325,1,"4","Mllt3"
0.000854487726845936,0.294554220950161,0.692,0.564,1,"4","Cbx3"
0.000926861229605727,0.260157770509452,0.602,0.501,1,"4","Anp32a"
0.00107625790628334,0.256527074177948,0.361,0.239,1,"4","Tenm4"
0.00122598614374483,0.261973584358545,0.857,0.827,1,"4","Sfpq"
0.00145711021763941,0.261856057981478,0.624,0.493,1,"4","Abracl"
0.0014992141918548,0.334010870540545,0.368,0.26,1,"4","Rad21"
0.00169467850927329,0.257870710030298,0.489,0.361,1,"4","Smarca5"
0.00179998035074703,0.437060290916636,0.541,0.457,1,"4","Rab6a"
0.00203420506334565,0.288328269342669,0.481,0.367,1,"4","Pole4"
0.00229326784687697,0.251056657128954,0.451,0.328,1,"4","Flrt3"
0.00249982458036221,0.327070299308801,0.872,0.752,1,"4","Mmp2"
0.0025374087070679,0.285480033401543,0.534,0.456,1,"4","Lsm3"
0.00254239395807835,0.302069030717456,0.752,0.644,1,"4","Prdx4"
0.00305435732240971,0.531601085562602,0.609,0.52,1,"4","Tubb4b"
0.00324150270154258,0.338330148333853,0.519,0.417,1,"4","Bub3"
0.00451750134511081,0.258122919155433,0.564,0.461,1,"4","Dpy30"
0.00527083921362926,0.257196083389898,0.752,0.715,1,"4","Nutf2"
0.00576794305474083,0.397014762120212,0.594,0.529,1,"4","Ywhah"
0.00593794160518914,1.66239398756521,0.429,0.337,1,"4","Cartpt"
0.00964776246838189,0.287634034540166,0.586,0.514,1,"4","Ccnl1"
3.14093224617074e-116,1.94280023214271,0.877,0.066,5.11280951031673e-112,"5","Cgref1"
2.73053288723691e-112,2.6224526383571,0.736,0.029,4.44476143384423e-108,"5","Dmp1"
1.136812786565e-99,3.5961309855403,0.774,0.06,1.85050385397051e-95,"5","Ifitm5"
3.95910250042046e-98,0.936694882221289,0.547,0.008,6.44462705018442e-94,"5","Ccdc194"
1.01318060194781e-96,2.13472515440295,0.755,0.055,1.64925538385064e-92,"5","Car3"
6.96386004228883e-93,0.980214157893987,0.538,0.01,1.13357713768378e-88,"5","Bmp8a"
1.71804434151428e-91,0.893159062830212,0.481,0.003,2.79663257911694e-87,"5","Chst13"
7.99802902441914e-89,5.24259452350754,0.962,0.194,1.30191916459495e-84,"5","Bglap2"
1.07556297044802e-87,1.60633017044074,0.717,0.056,1.75080140329528e-83,"5","Gchfr"
1.99781919774645e-82,1.2132902142292,0.528,0.017,3.25205009009167e-78,"5","Phospho1"
3.21250190859093e-78,1.1054529836686,0.594,0.036,5.22931060680432e-74,"5","Gale"
3.74731376687995e-76,1.57547572876,0.66,0.056,6.09987734972718e-72,"5","Cpz"
7.40032931181796e-74,0.685123634508566,0.415,0.006,1.20462560537773e-69,"5","Bglap3"
2.79093272658062e-73,0.913395573936988,0.547,0.029,4.54308029232794e-69,"5","Grrp1"
2.01406346603808e-68,0.602660352957619,0.434,0.013,3.27849251001678e-64,"5","Cemip"
2.14224859276171e-67,0.803897510636278,0.566,0.04,3.4871522592975e-63,"5","Rcor2"
4.83306567266081e-67,1.77027985697697,0.849,0.165,7.86726430195727e-63,"5","Wnt10a"
6.46434458341415e-63,0.593069583646127,0.368,0.007,1.05226601128816e-58,"5","Sema7a"
8.26286923409425e-62,6.51006595379053,1,0.635,1.34502985392586e-57,"5","Bglap"
2.33696211591253e-61,4.83911189829,0.575,0.059,3.80410693228242e-57,"5","Dspp"
2.78274563886975e-60,3.85939204332977,1,0.995,4.52975335095218e-56,"5","Col1a1"
8.61148991074998e-60,1.4691532858217,0.783,0.145,1.40177832767188e-55,"5","Wnt6"
1.67807115515512e-59,2.31461662571482,0.972,0.417,2.73156422636151e-55,"5","Atp2b1"
4.1001353889492e-58,2.24651841593532,0.566,0.061,6.6742003861315e-54,"5","Phex"
4.96723776199807e-58,1.11408351525332,0.651,0.086,8.08566962898047e-54,"5","Pla2g5"
7.62536679552572e-57,2.59482458825644,1,0.999,1.24125720697568e-52,"5","Sparc"
9.30344550480719e-57,2.1848396754536,0.925,0.362,1.51441485927251e-52,"5","Ccn4"
6.94814090809509e-56,0.595422559992422,0.349,0.009,1.13101837701972e-51,"5","Gsg1l"
9.17817429233319e-56,1.74084455378595,0.915,0.304,1.494023211306e-51,"5","Plod2"
5.09204412970183e-55,0.668674999803791,0.528,0.047,8.28882943432865e-51,"5","Sema4d"
1.667247322822e-53,2.09857481185747,0.953,0.437,2.71394519208966e-49,"5","Col11a1"
8.42257943906971e-53,0.437032588916587,0.283,0.002,1.37102748109177e-48,"5","Adamtsl2"
8.922131072378e-52,1.07576497279298,0.566,0.068,1.45234449596169e-47,"5","Fam20a"
9.4193584497251e-52,1.07853276264546,0.67,0.112,1.53328316844625e-47,"5","Dtna"
1.94995678102915e-51,1.06518602163902,0.679,0.113,3.17413964815924e-47,"5","Pdgfc"
2.86191021801603e-51,1.70495157754764,0.858,0.253,4.65861745288649e-47,"5","Lox"
1.90139399697116e-50,2.79015758519909,1,0.997,3.09508914826965e-46,"5","Col1a2"
4.66839582297846e-50,0.650098923905822,0.434,0.031,7.59921472064433e-46,"5","Smagp"
1.28718742370628e-49,1.53895431087051,0.679,0.117,2.09528368830909e-45,"5","Smpd3"
1.7534758667744e-49,0.584738444960357,0.396,0.024,2.85430801593537e-45,"5","Ablim2"
2.07816652890728e-49,1.76939785227817,0.406,0.026,3.38283947575527e-45,"5","Slpi"
1.41745160830766e-48,0.585608270165466,0.34,0.014,2.30732772800321e-44,"5","Tesc"
8.69371853792497e-48,1.68171935935251,0.981,0.8,1.41516350360343e-43,"5","Nme1"
5.30202140870458e-46,1.92958247108009,0.991,0.713,8.63063044908931e-42,"5","Col5a2"
1.66549088400362e-45,0.798685631695052,0.566,0.081,2.7110860609811e-41,"5","Endod1"
3.6519943829851e-45,1.02763833970777,0.547,0.078,5.94471645662315e-41,"5","Fam241a"
5.01016314956049e-45,1.6971699197227,0.972,0.518,8.15554357485456e-41,"5","Ckb"
1.03943507109531e-44,0.507662586595996,0.349,0.02,1.69199240872895e-40,"5","Kitl"
1.17750338192955e-44,2.03837459513539,1,0.869,1.91674000510493e-40,"5","Pcolce"
2.61556255549728e-44,1.62297288945202,1,0.918,4.25761272783847e-40,"5","Bgn"
5.04488344355159e-44,0.647666184797163,0.481,0.055,8.21206126941329e-40,"5","Kcnma1"
5.61237619360785e-44,0.395123909506591,0.302,0.012,9.13582596795485e-40,"5","Loxl4"
6.57082127180507e-44,0.520948486223567,0.368,0.024,1.06959828662443e-39,"5","Cd40"
8.75119106153856e-44,1.94194617481948,0.887,0.433,1.42451888099725e-39,"5","Kazald1"
3.03736569154234e-43,1.42444022504682,0.821,0.266,4.94422387269263e-39,"5","Nes"
3.49566207815655e-43,0.42878388124878,0.283,0.009,5.69023873082322e-39,"5","Dab1"
1.12466707611512e-42,1.25335671561288,0.745,0.193,1.8307330665002e-38,"5","Tcea3"
2.95414118072813e-42,1.04797812527927,0.66,0.146,4.80875101398925e-38,"5","Me2"
2.1063508422369e-41,1.43007598988819,0.981,0.87,3.42871790099322e-37,"5","Rcn3"
2.65517454659602e-41,1.41750337428806,0.736,0.171,4.322093126949e-37,"5","Tubb3"
5.12189955837871e-41,0.975925285956587,0.642,0.129,8.33742810112886e-37,"5","Ndrg1"
7.11204636654392e-41,0.389787869594994,0.264,0.008,1.15769890754602e-36,"5","Ripor3"
1.85084777753589e-40,0.662682160889927,0.462,0.056,3.01281001227292e-36,"5","Jam2"
3.93876575968739e-40,2.07639711558087,0.594,0.119,6.41152290361913e-36,"5","Thbs1"
4.53316335625619e-39,1.66474942765554,0.811,0.25,7.37908331131383e-35,"5","Nupr1"
2.17155132038449e-38,0.567143076512795,0.396,0.039,3.53485123932187e-34,"5","Sema3e"
2.24612580847843e-38,0.477296459130314,0.377,0.035,3.65624359104119e-34,"5","Col24a1"
3.33314660083023e-38,0.893459217838241,0.66,0.144,5.42569603683145e-34,"5","Tent5a"
2.04697150740431e-37,0.684476855926684,0.377,0.037,3.33206021975273e-33,"5","Tdrp"
2.22996637165932e-37,0.583879741950023,0.358,0.032,3.62993925978704e-33,"5","Crtac1"
5.03826100119201e-37,1.40716864874107,0.821,0.323,8.20128125774036e-33,"5","Creb3l1"
1.10515521451249e-36,1.19444189959583,0.821,0.291,1.79897165818343e-32,"5","Mef2c"
3.56120163843329e-36,0.768971523953288,0.528,0.092,5.79692402704172e-32,"5","Pxylp1"
8.38759552858361e-36,0.904933995188792,0.585,0.124,1.36533280014284e-31,"5","Mpzl2"
1.72338766738625e-35,0.691692025113739,0.453,0.064,2.80533044497134e-31,"5","Wfdc1"
2.41242410692681e-35,1.11983163167554,1,0.988,3.92694396125546e-31,"5","Serpinf1"
5.9934879302013e-35,0.405629604059231,0.283,0.017,9.75619965278168e-31,"5","Sema3d"
3.96046133118153e-34,1.30493009509342,1,0.995,6.4468389548973e-30,"5","Nme2"
1.76635427445685e-33,0.375041284225808,0.264,0.015,2.87527148796086e-29,"5","Slc8a3"
2.66059589065657e-33,1.21985464389574,0.783,0.284,4.33091799081077e-29,"5","Sp6"
8.28843013780964e-33,1.599211898019,1,0.955,1.34919065783265e-28,"5","EGFP"
